geolocation_zip_code_prefix,Country,geolocation_city,geolocation_state,cnt
02113,Brazil,sao paulo,SP,19
04027,Brazil,sao paulo,SP,5
04514,Brazil,sao paulo,SP,142
03935,Brazil,sao paulo,SP,29
02284,Brazil,sao paulo,SP,5
04036,Brazil,sao paulo,SP,4
02441,Brazil,sao paulo,SP,69
03136,Brazil,sao paulo,SP,70
04856,Brazil,sao paulo,SP,106
08460,Brazil,sao paulo,SP,126
02701,Brazil,sao paulo,SP,4
02937,Brazil,sao paulo,SP,46
04335,Brazil,sao paulo,SP,23
03813,Brazil,sao paulo,SP,107
05778,Brazil,sao paulo,SP,63
03280,Brazil,sao paulo,SP,49
05283,Brazil,sao paulo,SP,27
03141,Brazil,sao paulo,SP,22
05087,Brazil,sao paulo,SP,24
04788,Brazil,sao paulo,SP,21
05776,Brazil,sao paulo,SP,48
04068,Brazil,sao paulo,SP,19
04515,Brazil,sao paulo,SP,78
03090,Brazil,sao paulo,SP,62
05185,Brazil,sao paulo,SP,83
04937,Brazil,sao paulo,SP,74
02076,Brazil,sao paulo,SP,25
05113,Brazil,sao paulo,SP,6
05413,Brazil,sao paulo,SP,74
02211,Brazil,sao paulo,SP,21
01262,Brazil,sao paulo,SP,1
02508,Brazil,sao paulo,SP,6
02344,Brazil,sao paulo,SP,35
05329,Brazil,sao paulo,SP,14
03058,Brazil,sao paulo,SP,74
02829,Brazil,sao paulo,SP,1
02130,Brazil,sao paulo,SP,42
04154,Brazil,sao paulo,SP,15
03515,Brazil,sao paulo,SP,33
05587,Brazil,sao paulo,SP,36
03149,Brazil,sao paulo,SP,21
03061,Brazil,sao paulo,SP,37
03976,Brazil,sao paulo,SP,44
04030,Brazil,sao paulo,SP,16
01326,Brazil,sao paulo,SP,37
04545,Brazil,sao paulo,SP,95
05338,Brazil,sao paulo,SP,86
03960,Brazil,sao paulo,SP,24
04510,Brazil,sao paulo,SP,66
01323,Brazil,sao paulo,SP,83
03591,Brazil,sao paulo,SP,47
05734,Brazil,sao paulo,SP,175
05641,Brazil,sao paulo,SP,118
08111,Brazil,sao paulo,SP,122
04053,Brazil,sao paulo,SP,25
05459,Brazil,sao paulo,SP,34
04377,Brazil,sao paulo,SP,33
03311,Brazil,sao paulo,SP,48
05021,Brazil,sao paulo,SP,129
02914,Brazil,sao paulo,SP,33
02175,Brazil,sao paulo,SP,4
01028,Brazil,sao paulo,SP,13
03385,Brazil,sao paulo,SP,15
02738,Brazil,sao paulo,SP,30
05672,Brazil,sao paulo,SP,10
02862,Brazil,sao paulo,SP,31
03301,Brazil,sao paulo,SP,1
08142,Brazil,sao paulo,SP,124
01033,Brazil,sao paulo,SP,43
05135,Brazil,sao paulo,SP,50
04303,Brazil,sao paulo,SP,72
05313,Brazil,sao paulo,SP,7
03409,Brazil,sao paulo,SP,14
02523,Brazil,sao paulo,SP,29
01019,Brazil,sao paulo,SP,21
01037,Brazil,sao paulo,SP,22
05074,Brazil,sao paulo,SP,46
02012,Brazil,sao paulo,SP,36
03896,Brazil,sao paulo,SP,16
02466,Brazil,sao paulo,SP,24
03434,Brazil,sao paulo,SP,14
01044,Brazil,sao paulo,SP,17
04466,Brazil,sao paulo,SP,31
02754,Brazil,sao paulo,SP,13
02577,Brazil,sao paulo,SP,1
03172,Brazil,sao paulo,SP,9
04306,Brazil,sao paulo,SP,35
04184,Brazil,sao paulo,SP,56
04221,Brazil,sao paulo,SP,21
01428,Brazil,sao paulo,SP,12
03688,Brazil,sao paulo,SP,37
05050,Brazil,sao paulo,SP,49
08420,Brazil,sao paulo,SP,184
04378,Brazil,sao paulo,SP,26
05350,Brazil,sao paulo,SP,86
02616,Brazil,sao paulo,SP,43
01227,Brazil,sao paulo,SP,113
04202,Brazil,sao paulo,SP,77
05805,Brazil,sao paulo,SP,35
01310,Brazil,sao paulo,SP,190
04404,Brazil,sao paulo,SP,10
04153,Brazil,sao paulo,SP,29
03132,Brazil,sao paulo,SP,103
04531,Brazil,sao paulo,SP,156
04774,Brazil,sao paulo,SP,19
04270,Brazil,sao paulo,SP,23
01528,Brazil,sao paulo,SP,44
02834,Brazil,sao paulo,SP,36
04339,Brazil,sao paulo,SP,30
04240,Brazil,sao paulo,SP,55
03564,Brazil,sao paulo,SP,19
05414,Brazil,sao paulo,SP,130
04243,Brazil,sao paulo,SP,62
04057,Brazil,sao paulo,SP,13
04947,Brazil,sao paulo,SP,5
02536,Brazil,sao paulo,SP,28
04090,Brazil,sao paulo,SP,33
01123,Brazil,sao paulo,SP,46
02524,Brazil,sao paulo,SP,8
03179,Brazil,sao paulo,SP,26
04116,Brazil,sao paulo,SP,154
01041,Brazil,sao paulo,SP,20
05123,Brazil,sao paulo,SP,20
03475,Brazil,sao paulo,SP,40
02756,Brazil,sao paulo,SP,15
04805,Brazil,sao paulo,SP,51
03667,Brazil,sao paulo,SP,20
03685,Brazil,sao paulo,SP,65
04664,Brazil,sao paulo,SP,30
02009,Brazil,sao paulo,SP,1
01046,Brazil,sao paulo,SP,125
01220,Brazil,sao paulo,SP,71
02150,Brazil,sao paulo,SP,13
02360,Brazil,sao paulo,SP,9
04448,Brazil,sao paulo,SP,1
05346,Brazil,sao paulo,SP,56
02040,Brazil,sao paulo,SP,46
04803,Brazil,sao paulo,SP,27
01109,Brazil,sao paulo,SP,25
05749,Brazil,sao paulo,SP,29
01223,Brazil,sao paulo,SP,144
02346,Brazil,sao paulo,SP,16
04438,Brazil,sao paulo,SP,114
04715,Brazil,sao paulo,SP,69
01249,Brazil,sao paulo,SP,10
01024,Brazil,sao paulo,SP,5
03031,Brazil,sao paulo,SP,15
08383,Brazil,sao paulo,SP,3
01006,Brazil,sao paulo,SP,8
01222,Brazil,sao paulo,SP,128
03811,Brazil,sao paulo,SP,31
02146,Brazil,sao paulo,SP,1
04004,Brazil,sao paulo,SP,87
01512,Brazil,sao paulo,SP,69
04350,Brazil,sao paulo,SP,15
01313,Brazil,sao paulo,SP,129
04283,Brazil,sao paulo,SP,18
03672,Brazil,sao paulo,SP,14
05872,Brazil,sao paulo,SP,38
02064,Brazil,sao paulo,SP,16
04938,Brazil,sao paulo,SP,30
04812,Brazil,sao paulo,SP,101
05709,Brazil,sao paulo,SP,63
04775,Brazil,sao paulo,SP,46
03758,Brazil,sao paulo,SP,34
03670,Brazil,sao paulo,SP,26
08344,Brazil,sao paulo,SP,59
03872,Brazil,sao paulo,SP,2
05314,Brazil,sao paulo,SP,52
05055,Brazil,sao paulo,SP,37
03195,Brazil,sao paulo,SP,32
03938,Brazil,sao paulo,SP,33
04755,Brazil,sao paulo,SP,30
05791,Brazil,sao paulo,SP,113
05792,Brazil,sao paulo,SP,43
03518,Brazil,sao paulo,SP,21
05717,Brazil,sao paulo,SP,123
04782,Brazil,sao paulo,SP,31
03440,Brazil,sao paulo,SP,15
04171,Brazil,sao paulo,SP,19
04965,Brazil,sao paulo,SP,37
03463,Brazil,sao paulo,SP,31
03928,Brazil,sao paulo,SP,83
02236,Brazil,sao paulo,SP,36
05538,Brazil,sao paulo,SP,7
01401,Brazil,sao paulo,SP,75
04863,Brazil,sao paulo,SP,91
01209,Brazil,sao paulo,SP,69
03406,Brazil,sao paulo,SP,35
05841,Brazil,sao paulo,SP,38
02432,Brazil,sao paulo,SP,12
03638,Brazil,sao paulo,SP,34
04201,Brazil,sao paulo,SP,32
02053,Brazil,sao paulo,SP,20
03871,Brazil,sao paulo,SP,7
02968,Brazil,sao paulo,SP,45
01503,Brazil,sao paulo,SP,57
04252,Brazil,sao paulo,SP,36
03101,Brazil,sao paulo,SP,13
02964,Brazil,sao paulo,SP,27
03568,Brazil,sao paulo,SP,30
02030,Brazil,sao paulo,SP,4
02217,Brazil,sao paulo,SP,39
03259,Brazil,sao paulo,SP,11
03726,Brazil,sao paulo,SP,70
05862,Brazil,sao paulo,SP,34
08255,Brazil,sao paulo,SP,144
02676,Brazil,sao paulo,SP,18
03633,Brazil,sao paulo,SP,17
02139,Brazil,sao paulo,SP,12
03351,Brazil,sao paulo,SP,28
02994,Brazil,sao paulo,SP,12
04893,Brazil,sao paulo,SP,19
03989,Brazil,sao paulo,SP,23
04781,Brazil,sao paulo,SP,37
01216,Brazil,sao paulo,SP,41
05781,Brazil,sao paulo,SP,25
01251,Brazil,sao paulo,SP,16
04181,Brazil,sao paulo,SP,27
01302,Brazil,sao paulo,SP,53
02845,Brazil,sao paulo,SP,46
03673,Brazil,sao paulo,SP,25
05126,Brazil,sao paulo,SP,42
02067,Brazil,sao paulo,SP,35
04565,Brazil,sao paulo,SP,48
01521,Brazil,sao paulo,SP,36
03941,Brazil,sao paulo,SP,10
02921,Brazil,sao paulo,SP,6
02986,Brazil,sao paulo,SP,6
04143,Brazil,sao paulo,SP,110
04151,Brazil,sao paulo,SP,14
03590,Brazil,sao paulo,SP,117
05035,Brazil,sao paulo,SP,2
03002,Brazil,sao paulo,SP,11
03223,Brazil,sao paulo,SP,52
02976,Brazil,sao paulo,SP,54
05420,Brazil,sao paulo,SP,21
03377,Brazil,sao paulo,SP,23
05586,Brazil,sao paulo,SP,115
05060,Brazil,sao paulo,SP,46
03174,Brazil,sao paulo,SP,43
04368,Brazil,sao paulo,SP,32
02033,Brazil,sao paulo,SP,52
05514,Brazil,sao paulo,SP,13
05576,Brazil,sao paulo,SP,13
05798,Brazil,sao paulo,SP,39
02764,Brazil,sao paulo,SP,18
02204,Brazil,sao paulo,SP,31
04285,Brazil,sao paulo,SP,60
03944,Brazil,sao paulo,SP,45
03162,Brazil,sao paulo,SP,50
03821,Brazil,sao paulo,SP,92
01321,Brazil,sao paulo,SP,146
02992,Brazil,sao paulo,SP,60
04406,Brazil,sao paulo,SP,22
04910,Brazil,sao paulo,SP,20
05435,Brazil,sao paulo,SP,148
05304,Brazil,sao paulo,SP,13
05022,Brazil,sao paulo,SP,20
04884,Brazil,sao paulo,SP,31
02374,Brazil,sao paulo,SP,66
01436,Brazil,sao paulo,SP,10
05187,Brazil,sao paulo,SP,108
04025,Brazil,sao paulo,SP,44
01048,Brazil,sao paulo,SP,39
05008,Brazil,sao paulo,SP,51
04344,Brazil,sao paulo,SP,56
05379,Brazil,sao paulo,SP,74
08250,Brazil,sao paulo,SP,64
02268,Brazil,sao paulo,SP,23
03561,Brazil,sao paulo,SP,26
05308,Brazil,sao paulo,SP,7
02128,Brazil,sao paulo,SP,20
04009,Brazil,sao paulo,SP,9
03067,Brazil,sao paulo,SP,56
03401,Brazil,sao paulo,SP,50
05344,Brazil,sao paulo,SP,38
02138,Brazil,sao paulo,SP,28
04122,Brazil,sao paulo,SP,52
05525,Brazil,sao paulo,SP,52
01257,Brazil,sao paulo,SP,84
05339,Brazil,sao paulo,SP,19
02289,Brazil,sao paulo,SP,4
03363,Brazil,sao paulo,SP,28
04624,Brazil,sao paulo,SP,58
02959,Brazil,sao paulo,SP,16
05124,Brazil,sao paulo,SP,18
02144,Brazil,sao paulo,SP,14
02141,Brazil,sao paulo,SP,30
08391,Brazil,sao paulo,SP,19
04077,Brazil,sao paulo,SP,57
02643,Brazil,sao paulo,SP,1
05004,Brazil,sao paulo,SP,44
04257,Brazil,sao paulo,SP,46
05068,Brazil,sao paulo,SP,19
02677,Brazil,sao paulo,SP,1
01455,Brazil,sao paulo,SP,136
04888,Brazil,sao paulo,SP,24
03402,Brazil,sao paulo,SP,23
03687,Brazil,sao paulo,SP,19
03916,Brazil,sao paulo,SP,15
03479,Brazil,sao paulo,SP,18
03716,Brazil,sao paulo,SP,30
04359,Brazil,sao paulo,SP,22
08473,Brazil,sao paulo,SP,64
04403,Brazil,sao paulo,SP,49
03304,Brazil,sao paulo,SP,18
03656,Brazil,sao paulo,SP,23
05724,Brazil,sao paulo,SP,156
02866,Brazil,sao paulo,SP,35
05386,Brazil,sao paulo,SP,110
02997,Brazil,sao paulo,SP,4
05723,Brazil,sao paulo,SP,19
04008,Brazil,sao paulo,SP,38
03911,Brazil,sao paulo,SP,22
04263,Brazil,sao paulo,SP,18
05079,Brazil,sao paulo,SP,5
05438,Brazil,sao paulo,SP,59
01314,Brazil,sao paulo,SP,64
02208,Brazil,sao paulo,SP,25
03461,Brazil,sao paulo,SP,39
05058,Brazil,sao paulo,SP,33
04650,Brazil,sao paulo,SP,59
03920,Brazil,sao paulo,SP,27
03472,Brazil,sao paulo,SP,35
04250,Brazil,sao paulo,SP,25
08060,Brazil,sao paulo,SP,147
05780,Brazil,sao paulo,SP,40
05582,Brazil,sao paulo,SP,9
02021,Brazil,sao paulo,SP,82
02367,Brazil,sao paulo,SP,40
04316,Brazil,sao paulo,SP,44
05059,Brazil,sao paulo,SP,15
03739,Brazil,sao paulo,SP,3
04195,Brazil,sao paulo,SP,146
08330,Brazil,sao paulo,SP,198
03602,Brazil,sao paulo,SP,9
04785,Brazil,sao paulo,SP,27
02418,Brazil,sao paulo,SP,17
01129,Brazil,sao paulo,SP,32
05103,Brazil,sao paulo,SP,40
05461,Brazil,sao paulo,SP,20
03065,Brazil,sao paulo,SP,39
05170,Brazil,sao paulo,SP,38
05640,Brazil,sao paulo,SP,84
01417,Brazil,sao paulo,SP,73
08295,Brazil,sao paulo,SP,169
08421,Brazil,sao paulo,SP,124
03625,Brazil,sao paulo,SP,26
01427,Brazil,sao paulo,SP,31
03240,Brazil,sao paulo,SP,12
02916,Brazil,sao paulo,SP,14
02354,Brazil,sao paulo,SP,20
04567,Brazil,sao paulo,SP,47
03206,Brazil,sao paulo,SP,21
04287,Brazil,sao paulo,SP,2
05223,Brazil,sao paulo,SP,57
01407,Brazil,sao paulo,SP,84
03273,Brazil,sao paulo,SP,35
02671,Brazil,sao paulo,SP,65
04002,Brazil,sao paulo,SP,123
02056,Brazil,sao paulo,SP,13
02710,Brazil,sao paulo,SP,45
03367,Brazil,sao paulo,SP,12
01207,Brazil,sao paulo,SP,21
01513,Brazil,sao paulo,SP,24
02858,Brazil,sao paulo,SP,5
03113,Brazil,sao paulo,SP,43
04827,Brazil,sao paulo,SP,42
02678,Brazil,sao paulo,SP,21
03312,Brazil,sao paulo,SP,75
03447,Brazil,sao paulo,SP,32
03805,Brazil,sao paulo,SP,87
02464,Brazil,sao paulo,SP,30
04504,Brazil,sao paulo,SP,14
02215,Brazil,sao paulo,SP,33
05332,Brazil,sao paulo,SP,16
03978,Brazil,sao paulo,SP,97
05399,Brazil,sao paulo,SP,20
03125,Brazil,sao paulo,SP,28
03282,Brazil,sao paulo,SP,65
03127,Brazil,sao paulo,SP,115
05891,Brazil,sao paulo,SP,48
05140,Brazil,sao paulo,SP,10
01547,Brazil,sao paulo,SP,29
05065,Brazil,sao paulo,SP,37
05886,Brazil,sao paulo,SP,90
05388,Brazil,sao paulo,SP,21
01539,Brazil,sao paulo,SP,28
03437,Brazil,sao paulo,SP,19
04617,Brazil,sao paulo,SP,88
01451,Brazil,sao paulo,SP,160
04764,Brazil,sao paulo,SP,94
05606,Brazil,sao paulo,SP,4
04709,Brazil,sao paulo,SP,66
02253,Brazil,sao paulo,SP,13
04361,Brazil,sao paulo,SP,44
04266,Brazil,sao paulo,SP,11
04103,Brazil,sao paulo,SP,34
02881,Brazil,sao paulo,SP,19
01108,Brazil,sao paulo,SP,4
02932,Brazil,sao paulo,SP,26
02763,Brazil,sao paulo,SP,11
04233,Brazil,sao paulo,SP,8
04165,Brazil,sao paulo,SP,51
02129,Brazil,sao paulo,SP,21
05101,Brazil,sao paulo,SP,43
03257,Brazil,sao paulo,SP,79
05578,Brazil,sao paulo,SP,8
05108,Brazil,sao paulo,SP,44
05619,Brazil,sao paulo,SP,13
02835,Brazil,sao paulo,SP,15
03130,Brazil,sao paulo,SP,5
02276,Brazil,sao paulo,SP,46
04345,Brazil,sao paulo,SP,24
08411,Brazil,sao paulo,SP,78
05527,Brazil,sao paulo,SP,47
05718,Brazil,sao paulo,SP,14
05685,Brazil,sao paulo,SP,47
03659,Brazil,sao paulo,SP,24
01527,Brazil,sao paulo,SP,70
03889,Brazil,sao paulo,SP,23
04040,Brazil,sao paulo,SP,37
02045,Brazil,sao paulo,SP,27
02557,Brazil,sao paulo,SP,16
02350,Brazil,sao paulo,SP,28
03345,Brazil,sao paulo,SP,55
02145,Brazil,sao paulo,SP,3
02817,Brazil,sao paulo,SP,4
05382,Brazil,sao paulo,SP,36
03089,Brazil,sao paulo,SP,20
05319,Brazil,sao paulo,SP,54
02331,Brazil,sao paulo,SP,27
01231,Brazil,sao paulo,SP,111
03071,Brazil,sao paulo,SP,30
03040,Brazil,sao paulo,SP,69
05427,Brazil,sao paulo,SP,83
04436,Brazil,sao paulo,SP,11
03884,Brazil,sao paulo,SP,22
05763,Brazil,sao paulo,SP,134
04432,Brazil,sao paulo,SP,49
05887,Brazil,sao paulo,SP,68
05616,Brazil,sao paulo,SP,92
05848,Brazil,sao paulo,SP,58
04761,Brazil,sao paulo,SP,12
02533,Brazil,sao paulo,SP,29
05471,Brazil,sao paulo,SP,9
03532,Brazil,sao paulo,SP,14
04859,Brazil,sao paulo,SP,35
08340,Brazil,sao paulo,SP,143
04792,Brazil,sao paulo,SP,5
05895,Brazil,sao paulo,SP,2
03361,Brazil,sao paulo,SP,74
05539,Brazil,sao paulo,SP,47
02037,Brazil,sao paulo,SP,46
02262,Brazil,sao paulo,SP,21
03112,Brazil,sao paulo,SP,106
04145,Brazil,sao paulo,SP,85
04823,Brazil,sao paulo,SP,75
01138,Brazil,sao paulo,SP,40
04784,Brazil,sao paulo,SP,34
04063,Brazil,sao paulo,SP,19
02556,Brazil,sao paulo,SP,21
04128,Brazil,sao paulo,SP,60
02540,Brazil,sao paulo,SP,21
03632,Brazil,sao paulo,SP,17
04941,Brazil,sao paulo,SP,50
02278,Brazil,sao paulo,SP,27
04553,Brazil,sao paulo,SP,12
02343,Brazil,sao paulo,SP,11
03470,Brazil,sao paulo,SP,60
02413,Brazil,sao paulo,SP,19
05415,Brazil,sao paulo,SP,203
05766,Brazil,sao paulo,SP,28
04651,Brazil,sao paulo,SP,49
03923,Brazil,sao paulo,SP,92
04251,Brazil,sao paulo,SP,24
05047,Brazil,sao paulo,SP,73
04711,Brazil,sao paulo,SP,48
03015,Brazil,sao paulo,SP,93
04883,Brazil,sao paulo,SP,65
05321,Brazil,sao paulo,SP,11
04776,Brazil,sao paulo,SP,128
05033,Brazil,sao paulo,SP,63
02544,Brazil,sao paulo,SP,14
05076,Brazil,sao paulo,SP,40
02066,Brazil,sao paulo,SP,64
05757,Brazil,sao paulo,SP,37
05633,Brazil,sao paulo,SP,79
08220,Brazil,sao paulo,SP,150
03513,Brazil,sao paulo,SP,51
02375,Brazil,sao paulo,SP,21
04415,Brazil,sao paulo,SP,28
04028,Brazil,sao paulo,SP,29
05117,Brazil,sao paulo,SP,30
03606,Brazil,sao paulo,SP,4
05373,Brazil,sao paulo,SP,11
03827,Brazil,sao paulo,SP,17
04016,Brazil,sao paulo,SP,66
05822,Brazil,sao paulo,SP,24
02178,Brazil,sao paulo,SP,23
02510,Brazil,sao paulo,SP,20
03261,Brazil,sao paulo,SP,23
04022,Brazil,sao paulo,SP,46
03277,Brazil,sao paulo,SP,26
04787,Brazil,sao paulo,SP,14
02561,Brazil,sao paulo,SP,13
05171,Brazil,sao paulo,SP,149
04158,Brazil,sao paulo,SP,10
05889,Brazil,sao paulo,SP,65
02801,Brazil,sao paulo,SP,56
04932,Brazil,sao paulo,SP,71
04703,Brazil,sao paulo,SP,24
04809,Brazil,sao paulo,SP,69
02238,Brazil,sao paulo,SP,54
08431,Brazil,sao paulo,SP,120
05089,Brazil,sao paulo,SP,118
04029,Brazil,sao paulo,SP,32
08390,Brazil,sao paulo,SP,63
05818,Brazil,sao paulo,SP,62
03970,Brazil,sao paulo,SP,11
04622,Brazil,sao paulo,SP,36
04771,Brazil,sao paulo,SP,31
01241,Brazil,sao paulo,SP,66
02451,Brazil,sao paulo,SP,46
04256,Brazil,sao paulo,SP,78
04564,Brazil,sao paulo,SP,76
02378,Brazil,sao paulo,SP,45
04844,Brazil,sao paulo,SP,196
01211,Brazil,sao paulo,SP,47
05072,Brazil,sao paulo,SP,12
01514,Brazil,sao paulo,SP,36
03580,Brazil,sao paulo,SP,28
04760,Brazil,sao paulo,SP,14
05085,Brazil,sao paulo,SP,33
05343,Brazil,sao paulo,SP,8
01518,Brazil,sao paulo,SP,22
03153,Brazil,sao paulo,SP,54
05131,Brazil,sao paulo,SP,54
02808,Brazil,sao paulo,SP,17
02028,Brazil,sao paulo,SP,8
03660,Brazil,sao paulo,SP,38
04580,Brazil,sao paulo,SP,16
02309,Brazil,sao paulo,SP,42
04367,Brazil,sao paulo,SP,61
05773,Brazil,sao paulo,SP,52
02551,Brazil,sao paulo,SP,20
04860,Brazil,sao paulo,SP,49
03653,Brazil,sao paulo,SP,5
05452,Brazil,sao paulo,SP,24
05273,Brazil,sao paulo,SP,15
01509,Brazil,sao paulo,SP,73
05127,Brazil,sao paulo,SP,24
04355,Brazil,sao paulo,SP,25
03981,Brazil,sao paulo,SP,42
05843,Brazil,sao paulo,SP,74
03032,Brazil,sao paulo,SP,17
03052,Brazil,sao paulo,SP,20
02267,Brazil,sao paulo,SP,19
02408,Brazil,sao paulo,SP,39
01047,Brazil,sao paulo,SP,38
03462,Brazil,sao paulo,SP,21
02085,Brazil,sao paulo,SP,15
02318,Brazil,sao paulo,SP,68
03662,Brazil,sao paulo,SP,38
01425,Brazil,sao paulo,SP,108
02244,Brazil,sao paulo,SP,71
02270,Brazil,sao paulo,SP,22
03323,Brazil,sao paulo,SP,38
02082,Brazil,sao paulo,SP,45
03026,Brazil,sao paulo,SP,35
04551,Brazil,sao paulo,SP,96
03729,Brazil,sao paulo,SP,82
03106,Brazil,sao paulo,SP,34
03617,Brazil,sao paulo,SP,32
03574,Brazil,sao paulo,SP,28
02407,Brazil,sao paulo,SP,40
05885,Brazil,sao paulo,SP,57
04362,Brazil,sao paulo,SP,110
02301,Brazil,sao paulo,SP,50
05639,Brazil,sao paulo,SP,72
04408,Brazil,sao paulo,SP,10
03727,Brazil,sao paulo,SP,20
02920,Brazil,sao paulo,SP,38
05860,Brazil,sao paulo,SP,36
03371,Brazil,sao paulo,SP,45
02864,Brazil,sao paulo,SP,20
04047,Brazil,sao paulo,SP,50
03237,Brazil,sao paulo,SP,25
05870,Brazil,sao paulo,SP,32
03551,Brazil,sao paulo,SP,24
02853,Brazil,sao paulo,SP,18
03627,Brazil,sao paulo,SP,26
01153,Brazil,sao paulo,SP,101
05867,Brazil,sao paulo,SP,27
02251,Brazil,sao paulo,SP,40
03016,Brazil,sao paulo,SP,37
02440,Brazil,sao paulo,SP,58
05027,Brazil,sao paulo,SP,86
04892,Brazil,sao paulo,SP,34
05787,Brazil,sao paulo,SP,85
03534,Brazil,sao paulo,SP,34
08275,Brazil,sao paulo,SP,182
01213,Brazil,sao paulo,SP,23
02815,Brazil,sao paulo,SP,17
05881,Brazil,sao paulo,SP,85
05088,Brazil,sao paulo,SP,31
04305,Brazil,sao paulo,SP,45
05095,Brazil,sao paulo,SP,23
04533,Brazil,sao paulo,SP,59
05533,Brazil,sao paulo,SP,32
05534,Brazil,sao paulo,SP,4
03553,Brazil,sao paulo,SP,12
02598,Brazil,sao paulo,SP,6
05849,Brazil,sao paulo,SP,78
04512,Brazil,sao paulo,SP,29
02049,Brazil,sao paulo,SP,1
04275,Brazil,sao paulo,SP,15
04646,Brazil,sao paulo,SP,15
05455,Brazil,sao paulo,SP,22
08395,Brazil,sao paulo,SP,17
03641,Brazil,sao paulo,SP,38
05531,Brazil,sao paulo,SP,13
03881,Brazil,sao paulo,SP,22
03325,Brazil,sao paulo,SP,64
03274,Brazil,sao paulo,SP,22
04923,Brazil,sao paulo,SP,16
04268,Brazil,sao paulo,SP,30
02630,Brazil,sao paulo,SP,11
05502,Brazil,sao paulo,SP,23
01020,Brazil,sao paulo,SP,62
03579,Brazil,sao paulo,SP,75
03692,Brazil,sao paulo,SP,19
03271,Brazil,sao paulo,SP,20
02031,Brazil,sao paulo,SP,6
01214,Brazil,sao paulo,SP,49
05315,Brazil,sao paulo,SP,42
04516,Brazil,sao paulo,SP,103
03657,Brazil,sao paulo,SP,28
05081,Brazil,sao paulo,SP,15
03967,Brazil,sao paulo,SP,16
05408,Brazil,sao paulo,SP,24
04810,Brazil,sao paulo,SP,40
05692,Brazil,sao paulo,SP,12
01438,Brazil,sao paulo,SP,8
05790,Brazil,sao paulo,SP,61
01130,Brazil,sao paulo,SP,28
03733,Brazil,sao paulo,SP,78
03387,Brazil,sao paulo,SP,27
08161,Brazil,sao paulo,SP,124
04479,Brazil,sao paulo,SP,1
05122,Brazil,sao paulo,SP,12
02124,Brazil,sao paulo,SP,60
03707,Brazil,sao paulo,SP,17
02029,Brazil,sao paulo,SP,21
04576,Brazil,sao paulo,SP,59
01319,Brazil,sao paulo,SP,72
02963,Brazil,sao paulo,SP,18
02731,Brazil,sao paulo,SP,40
05464,Brazil,sao paulo,SP,12
04691,Brazil,sao paulo,SP,42
08042,Brazil,sao paulo,SP,68
02317,Brazil,sao paulo,SP,37
04741,Brazil,sao paulo,SP,57
05521,Brazil,sao paulo,SP,20
02166,Brazil,sao paulo,SP,16
04858,Brazil,sao paulo,SP,90
02203,Brazil,sao paulo,SP,29
05546,Brazil,sao paulo,SP,54
05163,Brazil,sao paulo,SP,12
02306,Brazil,sao paulo,SP,62
01525,Brazil,sao paulo,SP,95
02240,Brazil,sao paulo,SP,5
03109,Brazil,sao paulo,SP,16
04829,Brazil,sao paulo,SP,97
03001,Brazil,sao paulo,SP,24
02989,Brazil,sao paulo,SP,31
03519,Brazil,sao paulo,SP,7
05082,Brazil,sao paulo,SP,4
05508,Brazil,sao paulo,SP,93
02542,Brazil,sao paulo,SP,71
03077,Brazil,sao paulo,SP,91
02371,Brazil,sao paulo,SP,11
03620,Brazil,sao paulo,SP,12
03041,Brazil,sao paulo,SP,62
04365,Brazil,sao paulo,SP,23
01533,Brazil,sao paulo,SP,60
04506,Brazil,sao paulo,SP,6
03014,Brazil,sao paulo,SP,24
02368,Brazil,sao paulo,SP,9
02304,Brazil,sao paulo,SP,4
03573,Brazil,sao paulo,SP,65
02043,Brazil,sao paulo,SP,53
03084,Brazil,sao paulo,SP,70
02874,Brazil,sao paulo,SP,29
04820,Brazil,sao paulo,SP,11
02265,Brazil,sao paulo,SP,27
03251,Brazil,sao paulo,SP,46
04351,Brazil,sao paulo,SP,16
03252,Brazil,sao paulo,SP,1
01105,Brazil,sao paulo,SP,14
05664,Brazil,sao paulo,SP,32
04719,Brazil,sao paulo,SP,104
03010,Brazil,sao paulo,SP,21
03977,Brazil,sao paulo,SP,120
02525,Brazil,sao paulo,SP,4
04428,Brazil,sao paulo,SP,39
03429,Brazil,sao paulo,SP,24
05842,Brazil,sao paulo,SP,99
04762,Brazil,sao paulo,SP,18
04929,Brazil,sao paulo,SP,95
03757,Brazil,sao paulo,SP,39
08321,Brazil,sao paulo,SP,6
04550,Brazil,sao paulo,SP,78
04772,Brazil,sao paulo,SP,19
04333,Brazil,sao paulo,SP,4
04635,Brazil,sao paulo,SP,110
02042,Brazil,sao paulo,SP,39
05305,Brazil,sao paulo,SP,94
02402,Brazil,sao paulo,SP,136
04191,Brazil,sao paulo,SP,57
03436,Brazil,sao paulo,SP,43
03268,Brazil,sao paulo,SP,37
01258,Brazil,sao paulo,SP,133
05783,Brazil,sao paulo,SP,86
03384,Brazil,sao paulo,SP,13
03732,Brazil,sao paulo,SP,65
03891,Brazil,sao paulo,SP,12
01008,Brazil,sao paulo,SP,15
04445,Brazil,sao paulo,SP,58
05180,Brazil,sao paulo,SP,19
03044,Brazil,sao paulo,SP,3
03413,Brazil,sao paulo,SP,25
03294,Brazil,sao paulo,SP,15
03053,Brazil,sao paulo,SP,27
